Entity,Code,Year,Wind consumption - TWh,Hydro consumption - TWh,Solar consumption - TWh,Nuclear consumption - TWh,Biofuels consumption - TWh,Other renewables (including geothermal and biomass) - TWh,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh
Bangladesh,BGD,2006,0.0042780745,2.0026739,0.014526738,0,0,0.140625,12.68387,47.271736,143.63368
Bangladesh,BGD,2007,0.004255319,1.9920213,0.02406117,0,0,0.17384374,10.351397,45.713196,153.36371
Bangladesh,BGD,2008,0.0076517146,2.5065963,0.04014248,0,0,0.17290625,10.896066,45.39375,163.7642
Bangladesh,BGD,2009,0.013385827,1.0944881,0.06588976,0,0,0.084875,13.61483,42.925915,187.46739
Bangladesh,BGD,2010,0.01328125,1.8984374,0.115375,0,0,0.0663125,8.675767,47.633118,192.53728
Bangladesh,BGD,2011,0.013212436,2.2590673,0.3203083,0,0,0.10925001,12.915543,60.019775,195.82149
Bangladesh,BGD,2012,0.01314433,2.0025773,0.40200254,0,0,0.076937504,10.657114,68.356895,213.3628
Bangladesh,BGD,2013,0.0129948845,1.8628612,0.4969207,0,0,0.11781251,14.760409,69.63952,219.52786
Bangladesh,BGD,2014,0.012928752,1.4413574,0.58906615,0,0,0.14125,9.351047,76.66483,230.2227
Bangladesh,BGD,2015,0.0128632905,2.2737885,0.6732152,0,0,0.09315625,30.633013,92.68446,258.54062
Bangladesh,BGD,2016,0.012766331,2.2226949,0.552598,0,0,0.07321875,23.035818,96.11049,264.50946
Bangladesh,BGD,2017,0.0127024995,2.5738204,0.72881997,0,0,0.13571875,25.117134,108.25354,265.92673
Bangladesh,BGD,2018,0.012639303,2.1527638,0.78353983,0,0,0.09665625,28.568832,124.19397,274.29
Bangladesh,BGD,2019,0.012576732,2.0373545,0.9258168,0,0,0.1093125,48.06491,121.87268,309.3438
Bangladesh,BGD,2020,0.012580051,1.7300512,1.1331061,0,0,0.109718755,52.346832,102.776375,299.15314
Bangladesh,BGD,2021,0.012514778,1.6794761,1.5090765,0,0,0.09996875,42.310978,140.56749,306.08908
Bangladesh,BGD,2022,0.012484029,1.9042422,1.5928854,0,0,0.03653125,55.396626,166.14375,286.87222
Bangladesh,BGD,2023,0.04044522,1.6672456,2.2563024,0,0,0.03653125,81.77186,139.36922,281.25888
Bangladesh,BGD,2024,0.23703243,2.4239051,3.0936098,0,0,0.036631335,89.218735,160.46597,273.2437
Belarus,BLR,1985,0,0.055555552,0,0,0,0,25.112381,296.34036,86.53184
Belarus,BLR,1986,0,0.055555552,0,0,0,0,27.471886,350.11862,88.18871
Belarus,BLR,1987,0,0.055555552,0,0,0,0,26.71054,346.30624,99.54344
Belarus,BLR,1988,0,0.055555552,0,0,0,0,28.616344,335.46915,115.26033
Belarus,BLR,1989,0,0.055555552,0,0,0,0,28.09227,314.12692,121.38234
Belarus,BLR,1990,0,0.055555552,0,0,0,0,24.710203,311.8781,129.32503
Belarus,BLR,1991,0,0.049999997,0,0,0,0,23.473156,306.03107,135.34875
Belarus,BLR,1992,0,0.047222223,0,0,0,0,19.550194,228.17445,157.1783
Belarus,BLR,1993,0,0.052777775,0,0,0,0,16.790056,175.19223,145.83292
Belarus,BLR,1994,0,0.052777775,0,0,0,0,11.763757,142.89874,127.48563
Belarus,BLR,1995,0,0.055555552,0,0,0,0,11.069911,124.3167,115.26033
Belarus,BLR,1996,0,0.044444446,0,0,0,0,13.434569,122.273964,121.38234
Belarus,BLR,1997,0,0.05833333,0,0,0,0,14.157129,107.04149,138.84035
Belarus,BLR,1998,0,0.07777778,0,0,0,0,12.563811,101.113304,140.59084
Belarus,BLR,1999,0,0.052777775,0,0,0,0,11.656456,92.49213,143.21188
Belarus,BLR,2000,0,0.074999996,0,0,0,0,11.571726,91.4113,151.9362
Belarus,BLR,2001,0,0.08287293,0,0,0,0,8.308524,88.44919,151.06564
Belarus,BLR,2002,0,0.07945205,0,0,0,0,7.8374486,93.12623,155.42781
Belarus,BLR,2003,0,0.07629428,0,0,0,0,7.376772,94.28708,152.80678
Belarus,BLR,2004,0.0027374013,0.0894309,0,0,0,0,7.225938,92.36583,185.34369
Belarus,BLR,2005,0.002688172,0.09677419,0,0,0,0,7.9798536,85.993576,190.02661
Belarus,BLR,2006,0.0026737968,0.09358288,0,0,0,0.00625,7.1446896,100.91063,193.94777
Belarus,BLR,2007,0.0026595746,0.09308511,0,0,0,0.043750003,8.080224,91.78464,194.71536
Belarus,BLR,2008,0.0026385225,0.102902375,0,0,0.08222222,0.103125,7.532654,91.367065,199.4145
Belarus,BLR,2009,0.002624672,0.11811024,0,0,0.23638889,0.1875,7.1767774,105.46239,169.31981
Belarus,BLR,2010,0.0026041667,0.1171875,0,0,0.39055556,0.2625,7.507349,90.62383,207.28363
Belarus,BLR,2011,0.010362695,0.10880829,0,0,0.31861112,0.296875,9.018616,98.655045,192.26186
Belarus,BLR,2012,0.0154639175,0.18556699,0,0,0.33916667,0.296875,9.199353,121.07967,194.10098
Belarus,BLR,2013,0.02046036,0.35294116,0.0010230179,0,0.26722223,0.25625,9.764291,90.81036,192.70277
Belarus,BLR,2014,0.022900762,0.30788803,0.0050890585,0,0.28777778,0.24687502,9.686456,93.06433,191.2144
Belarus,BLR,2015,0.09873418,0.28101265,0.022784809,0,0.22611111,0.29375,8.61383,78.40431,178.9891
Belarus,BLR,2016,0.18341708,0.35678393,0.06532663,0,0.20555556,0.29375,9.467982,84.303665,177.87517
Belarus,BLR,2017,0.2425,1.015,0.2225,0,0.20555556,0.33124998,9.7924595,83.84049,182.08755
Belarus,BLR,2018,0.24626864,0.80597013,0.29353234,0,0.14388889,0.340625,14.68869,97.42405,193.14273
Belarus,BLR,2019,0.41089106,0.8688119,0.4430693,0,0.16444445,0.34375,15.4679,99.32728,191.64499
Belarus,BLR,2020,0.45679012,0.9876543,0.4197531,0.8345679,0,0.83750004,9.73431,95.60984,177.51009
Belarus,BLR,2021,0.41379312,0.9137931,0.42807886,14.237438,0,1.6996875,9.8974,97.09465,187.6169
Belarus,BLR,2022,0.42926583,0.90909094,0.51277643,11.512039,0,1.6274999,10.879056,92.66208,184.62439
Belarus,BLR,2023,0.4188797,0.73170733,0.37390244,28.621464,0,1.5859375,11.258296,91.93819,167.84036
Belarus,BLR,2024,0.4200273,0.65615904,0.36434034,38.292683,0,1.5902824,11.146761,92.522575,167.84036
Belgium,BEL,1965,0,0.75555557,0,0,0,0,222.93715,188.46475,0.73499995
Belgium,BEL,1966,0,0.8305555,0,0.016666666,0,0,203.371,192.26031,1.3264999
Belgium,BEL,1967,0,0.6611111,0,0.26111108,0,0,199.59724,212.03163,5.0555
Belgium,BEL,1968,0,0.67777777,0,0.16944444,0,0,206.06418,246.15923,12.299001
Belgium,BEL,1969,0,0.6388889,0,0.061111107,0,0,200.69034,284.00696,25.335
Belgium,BEL,1970,0,0.68333334,0,0.15833333,0,0,189.13449,309.81564,39.75175
Belgium,BEL,1971,0,0.37222221,0,0,0,0,156.61694,317.50644,54.81475
Belgium,BEL,1972,0,0.5,0,0.030555554,0,0,149.58344,343.47247,69.113495
Belgium,BEL,1973,0,0.475,0,0.2111111,0,0.36249998,125.527824,360.6343,83.07225
Belgium,BEL,1974,0,0.6666666,0,0.4111111,0,0.3375,134.26744,317.68402,97.35675
Belgium,BEL,1975,0,0.5083333,0,18.844444,0,0.25937498,100.27897,301.48972,96.194756
Belgium,BEL,1976,0,0.30277777,0,27.877777,0,0.178125,104.50377,314.48248,101.611496
Belgium,BEL,1977,0,0.62222224,0,33.163887,0,0.77187496,105.99527,309.30972,99.9695
Belgium,BEL,1978,0,0.61944443,0,34.75833,0,0.8125,108.54406,330.0505,99.124504
Belgium,BEL,1979,0,0.65,0,31.68611,0,0.984375,120.93532,328.01733,108.30525
Belgium,BEL,1980,0,0.77222216,0,34.85833,0,0.93750006,121.914505,303.17267,103.6315
Belgium,BEL,1981,0,1.0583333,0,35.719444,0,0.909375,126.292564,277.88095,95.580505
Belgium,BEL,1982,0,0.92499995,0,43.51111,0,0.14375,126.49051,263.12488,79.68626
Belgium,BEL,1983,0,0.9333333,0,66.96111,0,0.06875,107.94013,238.75551,82.80875
Belgium,BEL,1984,0,0.97499996,0,77.06389,0,0.075,125.178535,231.01208,85.4505
Belgium,BEL,1985,0,0.7972222,0,96.11389,0,0.16562499,124.82669,234.47888,85.864
Belgium,BEL,1986,0,0.95277774,0,109.42777,0,0.37187502,106.50946,264.9442,77.095
Belgium,BEL,1987,0.016666666,1.1916666,0,116.57499,0,0.44375002,105.99314,266.84842,85.016495
Belgium,BEL,1988,0.022222223,0.9972222,0,119.727776,0,0.5625,107.1085,275.22708,83.906
Belgium,BEL,1989,0.019444445,0.8472222,0,114.49166,0,0.596875,112.53452,270.30557,93.24425
Belgium,BEL,1990,0.019444445,0.73888886,0,118.67222,0,0.88125,123.63172,279.09064,95.6985
Belgium,BEL,1991,0.022222223,0.6361111,0,119.05833,0,0.934375,118.26104,299.26675,102.078
Belgium,BEL,1992,0.024999999,0.9472222,0,120.71111,0,0.83437496,105.84025,305.2735,105.20125
Belgium,BEL,1993,0.022222223,0.70555556,0,116.46388,0,0.765625,100.25862,300.30597,110.093
Belgium,BEL,1994,0.024999999,0.961111,0,112.844444,0,0.765625,107.76567,326.46335,112.576
Belgium,BEL,1995,0.024999999,0.93888885,0,114.87777,0,1.0031251,102.9294,325.2659,124.525505
Belgium,BEL,1996,0.022222223,0.6638889,0,120.37777,0,0.98125005,98.50768,352.25375,138.42075
Belgium,BEL,1997,0.022222223,0.8472222,0,131.68889,0,0.859375,91.96225,360.9306,132.04475
Belgium,BEL,1998,0.030555554,1.0805556,0,128.23611,0,1.121875,91.476814,365.943,144.644
Belgium,BEL,1999,0.03611111,0.9472222,0,136.15833,0,1.55,80.15169,353.81247,154.46025
Belgium,BEL,2000,0.044444446,1.2777778,0,133.76944,0,1.7750001,88.68365,359.53516,155.26274
Belgium,BEL,2001,0.10220995,1.2182322,0,128.03592,0,1.865625,84.474434,365.03632,153.37599
Belgium,BEL,2002,0.15616438,0.98630136,0,129.75342,0,2.253125,72.41641,366.56335,158.32526
Belgium,BEL,2003,0.239782,0.6730245,0,129.0981,0,2.678125,70.049095,387.41565,168.66574
Belgium,BEL,2004,0.38482386,0.85907865,0.0027100274,128.21681,0,3.240625,65.15432,392.1216,171.87999
Belgium,BEL,2005,0.610215,0.7741935,0.002688172,127.94355,0,4.96875,59.86575,389.98648,168.93475
Belgium,BEL,2006,0.97860956,0.959893,0.0053475937,124.719246,0,6.9531245,59.076748,388.7428,173.889
Belgium,BEL,2007,1.3058511,1.0345745,0.015957447,128.2633,0,8.125,53.98673,392.62918,175.19025
Belgium,BEL,2008,1.6807388,1.0817941,0.11081794,120.23219,0,10.403125,53.31606,411.8414,174.0145
Belgium,BEL,2009,2.6141732,0.86089236,0.4356955,123.94225,1.5251766,12.340625,34.345123,360.922,175.74065
Belgium,BEL,2010,3.3645835,0.8125,1.5205728,124.854164,4.1370134,13.958438,43.6005,374.98312,194.04001
Belgium,BEL,2011,5.9896374,0.50777197,3.1406734,124.95855,4.0906954,14.553749,41.048958,350.51743,165.24
Belgium,BEL,2012,7.1115975,0.9201031,5.550773,103.85309,4.041105,16.429062,38.662643,337.58096,167.4
Belgium,BEL,2013,9.373402,0.97186697,6.7519183,109.06394,3.9976027,15.7575,40.907597,345.84137,165.33
Belgium,BEL,2014,11.743766,0.74351144,7.344529,85.75826,4.801479,13.808438,39.672768,338.91125,144.63
Belgium,BEL,2015,14.111392,0.80607593,7.737974,66.08354,2.9996233,17.202188,38.740704,348.06155,158.499
Belgium,BEL,2016,13.616834,0.9296482,7.777387,109.35427,5.0530906,16.8025,36.819427,352.99054,161.892
Belgium,BEL,2017,16.30175,0.67525,8.27,105.56699,5.453738,17.833126,36.070087,357.47388,164.115
Belgium,BEL,2018,18.841043,0.7271144,9.710199,71.13682,5.4024725,16.914062,35.873142,383.168,168.741
Belgium,BEL,2019,24.147028,0.7475247,10.525742,107.73168,5.4199514,16.141874,35.923416,358.85614,173.86897
Belgium,BEL,2020,31.650864,0.6590124,12.623951,85.02395,7.5232778,16.445312,27.843174,307.18332,169.9818
Belgium,BEL,2021,29.55074,1.029803,13.849015,123.95616,8.30668,14.696876,30.779343,341.012,169.60623
Belgium,BEL,2022,30.350368,0.6660934,16.901228,107.81106,8.616907,15.393437,32.082714,331.8721,145.53444
Belgium,BEL,2023,37.66805,0.9917073,19.073172,80.31195,8.721672,11.882501,27.779953,320.74048,137.61
Belgium,BEL,2024,32.11601,1.2901953,20.936623,76.09576,8.740061,10.131092,30.604897,326.7497,132.51567
Bolivia,BOL,1970,,,,0,0,,,,
Bolivia,BOL,1971,,,,0,0,,,,
Bolivia,BOL,1972,,,,0,0,,,,
Bolivia,BOL,1973,,,,0,0,,,,
Bolivia,BOL,1974,,,,0,0,,,,
Bolivia,BOL,1975,,,,0,0,,,,
Bolivia,BOL,1976,,,,0,0,,,,
Bolivia,BOL,1977,,,,0,0,,,,
Bolivia,BOL,1978,,,,0,0,,,,
Bolivia,BOL,1979,,,,0,0,,,,
Bolivia,BOL,1980,,,,0,0,,,,
Bolivia,BOL,1981,,,,0,0,,,,
Bolivia,BOL,1982,,,,0,0,,,,
Bolivia,BOL,1983,,,,0,0,,,,
Bolivia,BOL,1984,,,,0,0,,,,
Bolivia,BOL,1985,,,,0,0,,,,
Bolivia,BOL,1986,,,,0,0,,,,
Bolivia,BOL,1987,,,,0,0,,,,
Bolivia,BOL,1988,,,,0,0,,,,
Bolivia,BOL,1989,,,,0,0,,,,
Bolivia,BOL,1990,,,,0,0,,,,
Bolivia,BOL,1991,,,,0,0,,,,
Bolivia,BOL,1992,,,,0,0,,,,
Bolivia,BOL,1993,,,,0,0,,,,
Bolivia,BOL,1994,,,,0,0,,,,
Bolivia,BOL,1995,,,,0,0,,,,
Bolivia,BOL,1996,,,,0,0,,,,
Bolivia,BOL,1997,,,,0,0,,,,
Bolivia,BOL,1998,,,,0,0,,,,
Bolivia,BOL,1999,,,,0,0,,,,
Bolivia,BOL,2000,,,,0,0,,,,
Bolivia,BOL,2001,,,,0,0,,,,
Bolivia,BOL,2002,,,,0,0,,,,
Bolivia,BOL,2003,,,,0,0,,,,
Bolivia,BOL,2004,,,,0,0,,,,
Bolivia,BOL,2005,,,,0,0,,,,
Bolivia,BOL,2006,,,,0,0,,,,
Bolivia,BOL,2007,,,,0,0,,,,
Bolivia,BOL,2008,,,,0,0,,,,
Bolivia,BOL,2009,,,,0,0,,,,
Bolivia,BOL,2010,,,,0,0,,,,
Bolivia,BOL,2011,,,,0,0,,,,
Bolivia,BOL,2012,,,,0,0,,,,
Bolivia,BOL,2013,,,,0,0,,,,
Bolivia,BOL,2014,,,,0,0,,,,
Bolivia,BOL,2015,,,,0,0,,,,
Bolivia,BOL,2016,,,,0,0,,,,
Bolivia,BOL,2017,,,,0,0,,,,
Bolivia,BOL,2018,,,,0,0,,,,
Bolivia,BOL,2019,,,,0,0,,,,
Bolivia,BOL,2020,,,,0,0,,,,
Bolivia,BOL,2021,,,,0,0,,,,
Bolivia,BOL,2022,,,,0,0,,,,
Bolivia,BOL,2023,,,,0,0,,,,
Bolivia,BOL,2024,,,,0,0,,,,
Brazil,BRA,1965,0,70.87499,0,0,0,0,20.17805,177.73058,0.51342154
Brazil,BRA,1966,0,77.51666,0,0,0,0,21.864399,193.79759,0.6004026
Brazil,BRA,1967,0,81.08055,0,0,0,0,22.59709,199.99173,0.678716
Brazil,BRA,1968,0,84.86111,0,0,0,0,22.23656,240.19615,0.71728975
Brazil,BRA,1969,0,90.81111,0,0,0,0,24.81842,263.56772,0.75596493
Brazil,BRA,1970,0,110.55833,0,0,3.6049888,1.6084108,28.344797,314.02188,0.8110124
Brazil,BRA,1971,0,119.99722,0,0,3.4898133,1.9793602,28.532442,342.9215,1.2773445
Brazil,BRA,1972,0,140.78055,0,0,4.3041105,2.239282,30.035913,394.3907,1.7538143
Brazil,BRA,1973,0,160.80554,0,0,3.5826674,2.3462512,29.51856,479.14383,2.0072556
Brazil,BRA,1974,0,182.44167,0,0,3.3467155,2.4535992,31.312283,527.1006,3.8624465
Brazil,BRA,1975,0,200.79723,0,0,3.2140584,2.70993,37.22525,541.39404,4.196989
Brazil,BRA,1976,0,230.31389,0,0,2.9493005,2.7010555,39.726395,582.4513,4.8356614
Brazil,BRA,1977,0,259.66666,0,0,6.429758,3.490142,50.386036,597.42,6.0319047
Brazil,BRA,1978,0,285.40555,0,0,11.557998,4.1623254,57.935017,651.6827,7.9377837
Brazil,BRA,1979,0,323.8333,0,0,15.896215,5.5500607,62.928658,683.75385,8.698108
Brazil,BRA,1980,0,358.07498,0,0,19.460566,5.6422133,68.64476,672.82336,10.168068
Brazil,BRA,1981,0,363.23608,0,0,17.817743,5.8550715,67.15786,634.0464,9.123889
Brazil,BRA,1982,0,392.03333,0,0,24.805792,6.8077326,70.991806,647.4372,13.037024
Brazil,BRA,1983,0,420.7639,0,0,35.638332,9.326422,79.836815,603.86804,17.629381
Brazil,BRA,1984,0,462.75833,0,4.5638885,44.140312,8.911496,98.59131,607.2174,20.518614
Brazil,BRA,1985,0,495.48608,0,9.391666,54.091656,9.584767,116.54804,625.4869,25.739506
Brazil,BRA,1986,0,506.71945,0,0.39999998,69.462074,9.981039,117.9925,675.0955,29.987185
Brazil,BRA,1987,0,515.55554,0,2.7027776,70.32529,11.142804,123.554794,691.2001,33.474537
Brazil,BRA,1988,0,553.0361,0,1.6888888,74.05765,10.436825,126.26784,709.9726,33.697563
Brazil,BRA,1989,0,568.5833,0,5.083333,80.06222,10.634882,125.29148,720.3111,34.54913
Brazil,BRA,1990,0,574.18884,0,6.2138886,73.80176,12.05957,111.62079,716.19495,31.455137
Brazil,BRA,1991,0,604.94995,0,4.0055556,75.06763,12.498789,127.96354,727.4715,32.700607
Brazil,BRA,1992,0,620.3972,0,4.886111,73.60091,15.404253,124.18001,736.12915,37.04399
Brazil,BRA,1993,0,652.9583,0,1.2277777,77.74668,15.574804,127.93627,768.92944,43.394627
Brazil,BRA,1994,0,674.1808,0,0.15277778,83.52218,16.8382,131.33165,809.6257,47.391705
Brazil,BRA,1995,0,705.29193,0,6.997222,87.00409,17.480438,137.72981,860.1931,52.304947
Brazil,BRA,1996,0.0055555557,738.15497,0,6.7416663,89.89064,21.102219,142.11913,926.7676,57.627487
Brazil,BRA,1997,0.011111111,774.9236,0,8.802777,86.4819,23.059221,142.97127,999.6485,62.624916
Brazil,BRA,1998,0.013888888,809.6366,0,9.069445,85.93735,23.453852,140.04022,1052.7144,65.63152
Brazil,BRA,1999,0.0055555557,813.8889,0,11.047222,86.17631,26.175007,141.8078,1059.6798,77.880455
Brazil,BRA,2000,0.0027777778,845.56464,0,16.794443,75.091156,24.54801,151.18149,1098.5857,97.04505
Brazil,BRA,2001,0.09640884,739.989,0,39.44475,70.38952,28.19502,148.78801,1105.8911,122.86194
Brazil,BRA,2002,0.16712329,783.8142,0,37.90685,76.28146,32.09421,144.01039,1079.3092,145.16252
Brazil,BRA,2003,0.16621253,832.7411,0,36.39782,72.71928,37.31082,149.41873,1039.9338,162.47293
Brazil,BRA,2004,0.16531166,869.36835,0,31.466125,80.951706,39.10955,156.65689,1075.8806,193.22484
Brazil,BRA,2005,0.24973118,907.1419,0,26.491934,85.1891,42.634617,151.0846,1094.3431,201.27116
Brazil,BRA,2006,0.6336898,932.6349,0,36.775665,81.880554,46.392685,148.97398,1120.918,211.69781
Brazil,BRA,2007,1.7627177,994.7211,0,32.845108,108.08048,56.44826,157.87172,1175.956,218.01636
Brazil,BRA,2008,3.121372,975.0828,0,36.85641,148.09233,61.832054,160.13235,1228.8926,256.60886
Brazil,BRA,2009,3.2493439,1026.2153,0,34.007874,160.77116,71.4871,129.20715,1225.7334,206.68614
Brazil,BRA,2010,5.66812,1050.2339,0,37.82072,168.83792,99.81992,168.19763,1309.8794,275.7678
Brazil,BRA,2011,7.007173,1109.6708,0,40.568333,154.74986,101.96575,179.673,1372.3699,274.83426
Brazil,BRA,2012,13.015464,1070.4695,0.0041626706,41.336082,147.74107,111.76772,177.79971,1447.9652,325.76535
Brazil,BRA,2013,16.818064,999.97955,0.012259828,39.51327,172.71475,128.03702,191.6468,1498.0181,383.82773
Brazil,BRA,2014,31.069342,950.22656,0.040920615,39.130947,189.42984,147.12244,203.76967,1540.8109,406.55475
Brazil,BRA,2015,54.74861,910.7412,0.149158,37.30165,221.57112,155.876,204.981,1455.0435,429.36542
Brazil,BRA,2016,84.1429,957.0627,0.2142226,39.86016,201.6292,160.42093,185.14966,1379.5802,370.8788
Brazil,BRA,2017,105.93314,927.2662,2.0795333,39.347992,206.01038,165.35033,195.27472,1388.8522,376.32028
Brazil,BRA,2018,120.58492,967.5897,8.610535,38.98977,238.94646,169.94447,190.9785,1317.6311,358.908
Brazil,BRA,2019,138.57826,984.8441,16.47173,39.922832,264.48334,171.62773,179.5124,1335.6631,357.3335
Brazil,BRA,2020,140.86594,978.719,26.539114,34.697773,246.24341,183.56827,162.29546,1257.6509,314.23697
Brazil,BRA,2021,178.04427,893.64154,41.261776,36.218197,243.77734,175.03558,197.06732,1337.8044,404.4645
Brazil,BRA,2022,200.56897,1049.4191,74.02079,35.77153,241.95108,171.94293,162.76682,1390.1484,319.87622
Brazil,BRA,2023,233.6603,1039.0149,123.49485,35.374935,263.01505,180.4877,159.2688,1425.2002,298.7607
Brazil,BRA,2024,264.61795,1007.83966,173.95181,38.48196,269.88013,181.9861,147.8069,1427.7328,313.63873
Brunei,BRN,1965,,,,0,0,,,,
Brunei,BRN,1966,,,,0,0,,,,
Brunei,BRN,1967,,,,0,0,,,,
Brunei,BRN,1968,,,,0,0,,,,
Brunei,BRN,1969,,,,0,0,,,,
Brunei,BRN,1970,,,,0,0,,,,
Brunei,BRN,1971,,,,0,0,,,,
Brunei,BRN,1972,,,,0,0,,,,
Brunei,BRN,1973,,,,0,0,,,,
Brunei,BRN,1974,,,,0,0,,,,
Brunei,BRN,1975,,,,0,0,,,,
Brunei,BRN,1976,,,,0,0,,,,
Brunei,BRN,1977,,,,0,0,,,,
Brunei,BRN,1978,,,,0,0,,,,
Brunei,BRN,1979,,,,0,0,,,,
Brunei,BRN,1980,,,,0,0,,,,
Brunei,BRN,1981,,,,0,0,,,,
Brunei,BRN,1982,,,,0,0,,,,
Brunei,BRN,1983,,,,0,0,,,,
Brunei,BRN,1984,,,,0,0,,,,
Brunei,BRN,1985,,,,0,0,,,,
Brunei,BRN,1986,,,,0,0,,,,
Brunei,BRN,1987,,,,0,0,,,,
Brunei,BRN,1988,,,,0,0,,,,
Brunei,BRN,1989,,,,0,0,,,,
Brunei,BRN,1990,,,,0,0,,,,
Brunei,BRN,1991,,,,0,0,,,,
Brunei,BRN,1992,,,,0,0,,,,
Brunei,BRN,1993,,,,0,0,,,,
Brunei,BRN,1994,,,,0,0,,,,
Brunei,BRN,1995,,,,0,0,,,,
Brunei,BRN,1996,,,,0,0,,,,
Brunei,BRN,1997,,,,0,0,,,,
Brunei,BRN,1998,,,,0,0,,,,
Brunei,BRN,1999,,,,0,0,,,,
Brunei,BRN,2000,,,,0,0,,,,
Brunei,BRN,2001,,,,0,0,,,,
Brunei,BRN,2002,,,,0,0,,,,
Brunei,BRN,2003,,,,0,0,,,,
Brunei,BRN,2004,,,,0,0,,,,
Brunei,BRN,2005,,,,0,0,,,,
Brunei,BRN,2006,,,,0,0,,,,
Brunei,BRN,2007,,,,0,0,,,,
Brunei,BRN,2008,,,,0,0,,,,
Brunei,BRN,2009,,,,0,0,,,,
Brunei,BRN,2010,,,,0,0,,,,
Brunei,BRN,2011,,,,0,0,,,,
Brunei,BRN,2012,,,,0,0,,,,
Brunei,BRN,2013,,,,0,0,,,,
Brunei,BRN,2014,,,,0,0,,,,
Brunei,BRN,2015,,,,0,0,,,,
Brunei,BRN,2016,,,,0,0,,,,
Brunei,BRN,2017,,,,0,0,,,,
Brunei,BRN,2018,,,,0,0,,,,
Brunei,BRN,2019,,,,0,0,,,,
Brunei,BRN,2020,,,,0,0,,,,
Brunei,BRN,2021,,,,0,0,,,,
Brunei,BRN,2022,,,,0,0,,,,
Brunei,BRN,2023,,,,0,0,,,,
Brunei,BRN,2024,,,,0,0,,,,
Bulgaria,BGR,1965,0,5.5555553,0,0,0,0,69.733475,43.71547,0.562725
Bulgaria,BGR,1966,0,5.583333,0,0,0,0,71.908295,49.874107,0.83947504
Bulgaria,BGR,1967,0,5.616667,0,0,0,0,78.083824,62.72245,2.555325
Bulgaria,BGR,1968,0,3.6249998,0,0,0,0,84.82922,74.33811,3.9114
Bulgaria,BGR,1969,0,5.108333,0,0,0,0,85.28279,91.278786,4.068225
Bulgaria,BGR,1970,0,5.9777775,0,0,0,0,93.28423,106.039246,3.6715498
Bulgaria,BGR,1971,0,6.0277777,0,0,0,0,92.074715,116.62912,2.8765
Bulgaria,BGR,1972,0,5.819444,0,0,0,0,94.9008,121.28458,1.938
Bulgaria,BGR,1973,0,7.1388884,0,0,0,0,95.63349,127.88814,1.9525001
Bulgaria,BGR,1974,0,5.777777,0,2.5777776,0,0,94.005295,132.98701,4.2545
Bulgaria,BGR,1975,0,6.813889,0,7.094444,0,0,98.55262,140.9609,11.29875
Bulgaria,BGR,1976,0,8.205555,0,13.858333,0,0,91.86537,146.48643,19.76075
Bulgaria,BGR,1977,0,9.802777,0,16.344442,0,0,91.49321,152.28668,25.2155
Bulgaria,BGR,1978,0,8.080555,0,16.416666,0,0,97.55244,156.79785,26.900251
Bulgaria,BGR,1979,0,9.197222,0,17.166666,0,0,100.58787,161.55994,28.779501
Bulgaria,BGR,1980,0,10.313889,0,17.125,0,0,105.507355,165.02052,36.9915
Bulgaria,BGR,1981,0,10.049999,0,25.330555,0,0,107.13556,147.08585,40.23925
Bulgaria,BGR,1982,0,8.472221,0,29.85,0,0,112.555145,142.53188,44.528
Bulgaria,BGR,1983,0,9.313889,0,34.216663,0,0,112.12483,137.64603,46.7895
Bulgaria,BGR,1984,0,9.055555,0,35.374996,0,0,112.29928,132.17894,49.195
Bulgaria,BGR,1985,0,6.2138886,0,36.475,0,0,117.20714,122.13932,53.658
Bulgaria,BGR,1986,0,6.4611106,0,33.527775,0,0,120.47517,128.74698,53.2855
Bulgaria,BGR,1987,0,7.0472217,0,34.54444,0,0,120.37051,123.71196,59.423
Bulgaria,BGR,1988,0,7.2111106,0,44.52778,0,0,112.13646,131.34586,57.7245
Bulgaria,BGR,1989,0,7.4749994,0,40.46111,0,0,114.45083,128.12546,59.42325
Bulgaria,BGR,1990,0,4.5277777,0,40.73611,0,0,96.057915,118.9007,63.017498
Bulgaria,BGR,1991,0,6.299999,0,36.62222,0,0,85.8617,79.400375,53.2195
Bulgaria,BGR,1992,0,5.286111,0,32.088886,0,0,90.28905,71.27457,47.12125
Bulgaria,BGR,1993,0,4.9638886,0,38.813885,0,0,97.209785,77.613,43.845753
Bulgaria,BGR,1994,0,3.6,0,42.59722,0,0,88.99108,73.34055,43.86275
Bulgaria,BGR,1995,0,6.038889,0,47.94722,0,0,89.002144,75.31128,52.93925
Bulgaria,BGR,1996,0,8.022222,0,50.22778,0,0,88.62327,69.351074,54.084248
Bulgaria,BGR,1997,0,7.566666,0,49.30833,0,0,101.05516,54.51871,43.14725
Bulgaria,BGR,1998,0,8.5222225,0,46.941666,0,0,96.24862,57.887005,36.101498
Bulgaria,BGR,1999,0,7.588889,0,43.927776,0,0,79.253265,53.773804,31.2785
Bulgaria,BGR,2000,0,7.3083334,0,50.494442,0,0,73.19367,50.755096,34.06825
Bulgaria,BGR,2001,0,4.560774,0,54.013813,0,0,83.42837,52.527763,28.63925
